subzone,planning_area,supply,n_centres,pct_full_avg,demand_2026,organic_2026,bto_2026,gap_2026,demand_2027,organic_2027,bto_2027,gap_2027,demand_2028,organic_2028,bto_2028,gap_2028,demand_2029,organic_2029,bto_2029,gap_2029,demand_2030,organic_2030,bto_2030,gap_2030,demand_2031,organic_2031,bto_2031,gap_2031,gap_trend,centres_needed_2031,category,bto_share_2031,first_deficit_year,supply_younger,supply_older,demand_younger_2026,demand_older_2026,gap_younger_2026,gap_older_2026,demand_younger_2027,demand_older_2027,gap_younger_2027,gap_older_2027,demand_younger_2028,demand_older_2028,gap_younger_2028,gap_older_2028,demand_younger_2029,demand_older_2029,gap_younger_2029,gap_older_2029,demand_younger_2030,demand_older_2030,gap_younger_2030,gap_older_2030,demand_younger_2031,demand_older_2031,gap_younger_2031,gap_older_2031
Pei Chun,Toa Payoh,300.0,3.0,0.20000000000000004,194.33384130460462,194.33384130460462,0.0,-105.66615869539538,246.32168370925365,192.42168370925364,53.900000000000006,-53.67831629074635,298.34974241230316,190.54974241230317,107.80000000000001,-1.6502575876968422,296.51721841411495,188.71721841411494,107.80000000000001,-3.48278158588505,294.7233286371531,186.92332863715308,107.80000000000001,-5.276671362846912,292.96730560874744,185.16730560874743,107.80000000000001,-7.032694391252562,98.63346430414282,0.0,Comfortable,0.3679591474414042,,200.0,66.66666666666667,101.03024067615362,93.30360062845098,-98.96975932384638,26.636933961784308,133.31726848105652,113.00441522819713,-66.68273151894348,46.33774856153046,165.64440365412082,132.70533875818234,-34.35559634587918,66.03867209151566,163.71084707800912,132.80637133610583,-36.289152921990876,66.13970466943915,161.81581555735914,132.90751307979394,-38.184184442640856,66.24084641312727,159.95854150154707,133.00876410720036,-40.041458498452926,66.34209744053369
Boon Teck,Toa Payoh,300.0,3.0,0.6,525.073131624106,369.113131624106,155.96,225.07313162410605,520.7379641668767,364.77796416687676,155.96,220.73796416687674,516.4924348039184,360.5324348039184,155.96,216.4924348039184,512.3347610701833,356.3747610701833,155.96,212.33476107018328,508.2631960190721,352.30319601907206,155.96,208.2631960190721,504.2760275147515,348.3160275147515,155.96,204.2760275147515,-20.797104109354564,3.0,Urgent: deficit today,0.3092750626450069,2026.0,185.0,73.33333333333334,324.6224250048462,200.45070661925988,139.6224250048462,127.11737328592653,320.13194856962957,200.6060155972472,135.13194856962957,127.27268226391385,315.7309424172346,200.76149238668387,130.7309424172346,127.42815905335053,311.41762390129304,200.91713716889032,126.41762390129304,127.58380383555698,307.1902458936892,201.07295012538285,122.19024589368922,127.7396167920495,303.0470960768778,201.2289314378738,118.04709607687778,127.89559810454045
Kian Teck,Jurong West,100.0,1.0,0.2,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,-100.0,0.0,0.0,Comfortable,0.0,,50.0,33.333333333333336,0.0,0.0,-50.0,-33.333333333333336,0.0,0.0,-50.0,-33.333333333333336,0.0,0.0,-50.0,-33.333333333333336,0.0,0.0,-50.0,-33.333333333333336,0.0,0.0,-50.0,-33.333333333333336,0.0,0.0,-50.0,-33.333333333333336
Safti,Jurong West,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Comfortable,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Farrer Park,Rochor,100.0,1.0,0.2,53.78169832349169,53.78169832349169,0.0,-46.21830167650831,53.18684473367034,53.18684473367034,0.0,-46.81315526632966,52.60435836905866,52.60435836905866,0.0,-47.39564163094134,52.03399337602854,52.03399337602854,0.0,-47.96600662397146,51.47550880005206,51.47550880005206,0.0,-48.52449119994794,50.928668488090246,50.928668488090246,0.0,-49.071331511909754,-2.8530298354014434,0.0,Comfortable,0.0,,60.0,40.0,31.086227900354963,22.695470423136722,-28.913772099645037,-17.304529576863278,30.466851840325084,22.71999289334525,-29.533148159674916,-17.28000710665475,29.859816508960247,22.744541860098412,-30.140183491039753,-17.255458139901588,29.2648760240028,22.76911735202574,-30.7351239759972,-17.23088264797426,28.681789402264343,22.79371939778772,-31.318210597735657,-17.20628060221228,28.110320462014485,22.81834802607576,-31.889679537985515,-17.18165197392424
Newton Circus,Newton,100.0,1.0,0.0,8.92921635935253,8.92921635935253,0.0,-91.07078364064748,8.857243789672912,8.857243789672912,0.0,-91.1427562103271,8.786819699197455,8.786819699197455,0.0,-91.21318030080255,8.71791335900607,8.71791335900607,0.0,-91.28208664099392,8.650494652569202,8.650494652569202,0.0,-91.34950534743079,8.584534063546425,8.584534063546425,0.0,-91.41546593645357,-0.3446822958060949,0.0,Comfortable,0.0,,60.0,40.0,3.8857784875443704,5.043437871808161,-56.11422151245563,-34.95656212819184,3.8083564800406355,5.048887309632278,-56.191643519959364,-34.95111269036772,3.732477063620031,5.054342635577425,-56.26752293637997,-34.94565736442257,3.65810950300035,5.059803856005721,-56.34189049699965,-34.94019614399428,3.585223675283043,5.0652709772861595,-56.414776324716954,-34.93472902271384,3.5137900577518106,5.070744005794614,-56.48620994224819,-34.929255994205384
Jurong Port,Jurong East,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Comfortable,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ang Mo Kio Town Centre,Ang Mo Kio,300.0,3.0,0.0,126.57948874995223,126.57948874995223,0.0,-173.42051125004775,125.32870787627813,125.32870787627813,0.0,-174.67129212372186,249.54422170846965,124.10422170846962,125.44000000000001,-50.45577829153035,373.7855078230746,122.9055078230746,250.88000000000002,73.78550782307462,372.61205420724565,121.73205420724564,250.88000000000002,72.61205420724565,371.46335905131616,120.58335905131614,250.88000000000002,71.46335905131616,244.8838703013639,1.0,Emerging: deficit by 2031,0.6753828981698892,2029.0,160.0,123.33333333333334,66.0582342882543,60.52125446169793,-93.9417657117457,-62.812078871635414,64.74206016069078,60.58664771558733,-95.25793983930922,-62.74668561774601,143.27756462699506,106.26665708147455,-16.72243537300494,-17.066676251858794,221.83877064191503,151.94673718115956,61.83877064191503,28.61340384782622,220.5997115707208,152.01234263652483,60.599711570720814,28.679009303191492,219.38534007268987,152.0780189786263,59.38534007268987,28.744685645292947
Kebun Bahru,Ang Mo Kio,900.0,9.0,0.2,460.720613986159,460.720613986159,0.0,-439.279386013841,455.8314637227891,455.8314637227891,0.0,-444.1685362772109,451.04436293980774,451.04436293980774,0.0,-448.95563706019226,446.35728336625476,446.35728336625476,0.0,-453.64271663374524,441.7682371487702,441.7682371487702,0.0,-458.2317628512298,437.27527604630137,437.27527604630137,0.0,-462.72472395369863,-23.44533793985761,0.0,Relocation candidate,0.0,,430.0,386.6666666666667,256.4613801779284,204.2592338082305,-173.5386198220716,-182.40743285843618,251.35152768268188,204.47993604010725,-178.64847231731812,-182.18673062655944,246.34348619892202,204.7008767408857,-183.65651380107798,-181.965789925781,241.43522719802306,204.92205616823168,-188.56477280197694,-181.744610498435,236.62476256868078,205.14347458008947,-193.37523743131922,-181.5231920865772,231.9101438116195,205.36513223468188,-198.0898561883805,-181.3015344319848
Serangoon North Ind Estate,Serangoon,300.0,3.0,0.0,0.0,0.0,0.0,-300.0,0.0,0.0,0.0,-300.0,0.0,0.0,0.0,-300.0,0.0,0.0,0.0,-300.0,0.0,0.0,0.0,-300.0,0.0,0.0,0.0,-300.0,0.0,0.0,Comfortable,0.0,,180.0,120.0,0.0,0.0,-180.0,-120.0,0.0,0.0,-180.0,-120.0,0.0,0.0,-180.0,-120.0,0.0,0.0,-180.0,-120.0,0.0,0.0,-180.0,-120.0,0.0,0.0,-180.0,-120.0
Tengah Industrial Estate,Tengah,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Comfortable,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samulun,Boon Lay,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Comfortable,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shipyard,Boon Lay,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Comfortable,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ghim Moh,Queenstown,500.0,5.0,0.64,496.7246212109408,496.7246212109408,0.0,-3.2753787890591752,490.32358202131917,490.32358202131917,0.0,-9.676417978680831,744.1738573817577,484.05385738175767,260.12,244.17385738175767,998.1528350032186,477.9128350032186,520.24,498.15283500321857,992.1379546495019,471.8979546495019,520.24,492.1379546495019,986.2467071001262,466.00670710012616,520.24,486.2467071001262,489.52208588918535,5.0,Emerging: deficit by 2031,0.5274947903549086,2028.0,250.0,166.66666666666669,330.2911714412715,166.43344976966932,80.2911714412715,-0.23321689699736226,323.71030080345395,166.61328121786516,73.71030080345395,-0.05338544880152085,482.79145949861174,261.3823978831459,232.79145949861174,94.71573121647924,642.001125936848,356.15170906637064,392.001125936848,189.48504239970396,635.8058305808768,356.3321240686251,385.8058305808768,189.6654574019584,629.7339730907221,356.5127340094041,379.7339730907221,189.8460673427374
Lavender,Kallang,300.0,3.0,0.0,236.87100450021617,236.87100450021617,0.0,-63.12899549978383,289.99022299406784,234.2702229940678,55.720000000000006,-10.009777005932165,343.16354993824956,231.72354993824953,111.44000000000001,43.16354993824956,340.6699097251267,229.22990972512665,111.44000000000001,40.66990972512667,338.2282481806297,226.7882481806297,111.44000000000001,38.22824818062969,335.83753213720564,224.39753213720564,111.44000000000001,35.83753213720564,98.96652763698947,1.0,Emerging: deficit by 2031,0.331827116793103,2028.0,170.0,113.33333333333334,136.00224706405294,100.86875743616321,-33.99775293594706,-12.464575897170135,168.75065861960405,121.23956437446375,-1.249341380395947,7.906231041130411,201.55306086306473,141.61048907518486,31.55306086306473,28.277155741851516,198.95019624137586,141.71971348375078,28.950196241375863,28.386380150417438,196.39919227127012,141.82905590935957,26.399192271270124,28.495722576026225,193.899015657677,141.93851647952866,23.899015657677012,28.605183146195316
Frankel,Bedok,2400.0,24.0,0.24166666666666667,1086.7977599777187,1086.7977599777187,0.0,-1313.2022400222813,1076.0554389780573,1076.0554389780573,0.0,-1323.9445610219427,1065.5389427529992,1065.5389427529992,0.0,-1334.4610572470008,1055.2437846066402,1055.2437846066402,0.0,-1344.7562153933598,1045.1655672517986,1045.1655672517986,0.0,-1354.8344327482014,1035.2999810286096,1035.2999810286096,0.0,-1364.7000189713904,-51.49777894910903,0.0,Relocation candidate,0.0,,1383.3333333333333,966.6666666666667,567.3236591814781,519.4741007962406,-816.0096741518552,-447.19256587042617,556.0200460859327,520.0353928921246,-827.3132872474006,-446.63127377454214,544.9416512885246,520.5972914644748,-838.3916820448087,-446.06937520219196,534.083987438051,521.1597971685892,-849.2493458952822,-445.50686949807755,523.4426565913242,521.7229106604744,-859.8906767420091,-444.9437560061923,513.0133484317643,522.2866325968453,-870.319984901569,-444.3800340698215
Clementi North,Clementi,1100.0,11.0,0.2727272727272727,1177.8929199489653,847.7729199489652,330.12,77.8929199489653,1167.463676613217,837.3436766132172,330.12,67.4636766132171,1157.249212613407,827.1292126134072,330.12,57.24921261340705,1147.2452561333976,817.1252561333976,330.12,47.24525613339756,1137.4476204787986,807.3276204787986,330.12,37.447620478798626,1127.8522023809733,797.7322023809731,330.12,27.852202380973267,-50.04071756799203,1.0,Urgent: deficit today,0.2926979255819992,2026.0,565.0,426.6666666666667,750.1995734050311,427.6933465439342,185.19957340503106,1.0266798772674974,739.437914362012,428.0257622512053,174.43791436201195,1.359095584538636,728.890675479548,428.3585371338593,163.890675479548,1.6918704671925866,718.5535845534122,428.6916715799853,153.55358455341218,2.0250049133186394,708.4224545007064,429.0251659780921,143.4224545007064,2.358499311425419,698.4931816638652,429.35902071710785,133.49318166386524,2.6923540504411676
Leedon Park,Bukit Timah,200.0,2.0,0.6,197.26836057526168,197.26836057526168,0.0,-2.7316394247383187,195.0328913553355,195.0328913553355,0.0,-4.967108644664506,192.84379407783973,192.84379407783973,0.0,-7.156205922160268,190.70014678610204,190.70014678610204,0.0,-9.299853213897961,188.60104589506986,188.60104589506986,0.0,-11.39895410493014,186.54560582526815,186.54560582526815,0.0,-13.454394174731846,-10.722754749993527,0.0,Comfortable,0.0,,110.0,73.33333333333334,116.57335462633111,80.69500594893057,6.57335462633111,7.361672615597229,114.25069440121905,80.78219695411644,4.25069440121905,7.448863620783101,111.97431190860094,80.8694821692388,1.9743119086009386,7.5361488359054505,109.7432850900105,80.95686169609154,-0.25671490998949764,7.623528362758194,107.55671025849128,81.04433563657855,-2.443289741508721,7.711002303245209,105.41370173255432,81.13190409271382,-4.5862982674456845,7.798570759380482
Geylang East,Geylang,1300.0,13.0,0.4,965.5408142333152,757.7808142333153,207.76000000000002,-334.45918576668475,957.381331585384,749.621331585384,207.76000000000002,-342.61866841461597,949.3919196285246,741.6319196285247,207.76000000000002,-350.60808037147535,941.5691978984132,733.8091978984132,207.76000000000002,-358.4308021015868,933.9098532933782,726.1498532933782,207.76000000000002,-366.0901467066218,926.4106387322464,718.6506387322464,207.76000000000002,-373.5893612677536,-39.130175501068834,0.0,Relocation candidate,0.22426340039046913,,720.0,480.0,559.6465427207899,405.89427151252545,-160.35345727921015,-74.10572848747455,551.130121895379,406.2512096900051,-168.86987810462097,-73.74879030999489,542.7833860891125,406.60853353941224,-177.21661391088753,-73.39146646058776,534.6029544209475,406.96624347746564,-185.39704557905247,-73.03375652253436,526.5855133720438,407.3243399213344,-193.4144866279562,-72.6756600786656,518.7278154436083,407.68282328863813,-201.27218455639172,-72.31717671136187
Teban Gardens,Jurong East,600.0,6.0,0.06666666666666667,507.14355566931494,507.14355566931494,0.0,-92.85644433068506,501.488359487644,501.488359487644,0.0,-98.511640512356,495.9506475293742,495.9506475293742,0.0,-104.04935247062582,642.5680841802669,490.52808418026683,152.04000000000002,42.56808418026685,789.29838036753,485.2183803675299,304.08000000000004,189.29838036752994,784.0992926325114,480.01929263251134,304.08000000000004,184.09929263251138,276.95573696319644,2.0,Emerging: deficit by 2031,0.38780802744903775,2029.0,320.0,230.0,295.31916505337216,211.82439061594275,-24.68083494662784,-18.175609384057253,289.4350924830883,212.05326700455566,-30.564907516911717,-17.946732995444336,283.6682568351224,212.28239069425183,-36.331743164877594,-17.71760930574817,374.76904950075385,267.799034679513,54.76904950075385,37.799034679513,465.9824538669658,323.31592650056416,145.98245386696578,93.31592650056416,460.5534989345922,323.5457936979193,140.5534989345922,93.5457936979193
Jurong River,Jurong East,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Comfortable,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Geylang Bahru,Kallang,300.0,3.0,0.39999999999999997,188.13274404853266,188.13274404853266,0.0,-111.86725595146734,186.13226557002974,186.13226557002974,0.0,-113.86773442997026,184.17353420476837,184.17353420476837,0.0,-115.82646579523163,182.25572020510387,182.25572020510387,0.0,-117.74427979489613,180.37801035786381,180.37801035786381,0.0,-119.62198964213619,178.53960765491001,178.53960765491001,0.0,-121.46039234508999,-9.593136393622643,0.0,Comfortable,0.0,,170.0,113.33333333333334,104.916019163698,83.21672488483466,-65.083980836302,-30.11660844849868,102.82562496109715,83.30664060893258,-67.17437503890285,-30.02669272440076,100.77688071774085,83.3966534870275,-69.22311928225915,-29.936679846305836,98.76895658100946,83.48676362409441,-71.23104341899054,-29.846569709238935,96.80103923264215,83.57697112522163,-73.19896076735785,-29.75636220811171,94.87233155929889,83.66727609561114,-75.12766844070111,-29.6660572377222
Goodwood Park,Newton,200.0,2.0,0.0,62.50451451546772,62.50451451546772,0.0,-137.49548548453228,62.000706527710385,62.000706527710385,0.0,-137.99929347228962,61.50773789438219,61.50773789438219,0.0,-138.4922621056178,61.025393513042495,61.025393513042495,0.0,-138.9746064869575,60.55346256798441,60.55346256798441,0.0,-139.4465374320156,60.091738444824976,60.091738444824976,0.0,-139.90826155517502,-2.4127760706427352,0.0,Comfortable,0.0,,100.0,66.66666666666667,27.200449412810595,35.30406510265713,-72.7995505871894,-31.362601564009545,26.658495360284448,35.342211167425944,-73.34150463971555,-31.324455499240727,26.12733944534022,35.38039844904197,-73.87266055465977,-31.286268217624702,25.60676652100245,35.418626992040046,-74.39323347899756,-31.248039674626625,25.096565726981297,35.456896841003115,-74.9034342730187,-31.209769825663557,24.596530404262676,35.4952080405623,-75.40346959573732,-31.171458626104375
Pandan,Clementi,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Comfortable,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Singapore Polytechnic,Queenstown,100.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,-100.0,124.60000000000001,0.0,124.60000000000001,24.60000000000001,435.40000000000003,0.0,435.40000000000003,335.40000000000003,621.6,0.0,621.6,521.6,621.6,0.0,621.6,521.6,621.6,6.0,Emerging: deficit by 2031,1.0,2028.0,50.0,33.333333333333336,0.0,0.0,-50.0,-33.333333333333336,0.0,0.0,-50.0,-33.333333333333336,79.2909090909091,45.30909090909091,29.290909090909096,11.975757575757576,277.07272727272726,158.32727272727274,227.07272727272726,124.9939393939394,395.56363636363636,226.03636363636366,345.56363636363636,192.70303030303032,395.56363636363636,226.03636363636366,345.56363636363636,192.70303030303032
Clementi Central,Clementi,600.0,6.0,0.32222222222222224,448.14222249227873,340.3422224922787,107.80000000000001,-151.85777750772127,444.592173985735,336.79217398573496,107.80000000000001,-155.40782601426503,441.116349438873,333.316349438873,107.80000000000001,-158.883650561127,437.71327375219124,329.91327375219123,107.80000000000001,-162.28672624780876,434.38150122081396,326.58150122081395,107.80000000000001,-165.61849877918604,431.11961494882263,323.3196149488226,107.80000000000001,-168.88038505117737,-17.022607543456104,0.0,Comfortable,0.25004661412308216,,370.0,146.66666666666669,255.1173674021298,193.0248550901489,-114.88263259787021,46.358188423482204,251.40111104195051,193.19106294378446,-118.59888895804949,46.52439627711777,247.75889905376152,193.35745038511146,-122.24110094623848,46.69078371844478,244.18925614401678,193.52401760817446,-125.81074385598322,46.857350941507775,240.69073641358608,193.69076480722788,-129.30926358641392,47.02409814056119,237.2619227720869,193.85769217673572,-132.7380772279131,47.19102551006904
Kampong Java,Kallang,600.0,6.0,0.16666666666666666,301.9080422046478,241.7080422046478,60.2,-298.0919577953522,439.3357283080672,239.2757283080672,200.06,-160.6642716919328,516.614452399953,236.89445239995305,279.72,-83.38554760004695,514.2832003591402,234.56320035914024,279.72,-85.71679964085979,512.000978273279,232.28097827327898,279.72,-87.99902172672103,509.7668120361886,230.04681203618856,279.72,-90.23318796381142,207.85876983154077,0.0,Comfortable,0.5487214808722043,,253.33333333333334,313.33333333333337,166.5397809980551,135.36826120659273,-86.79355233527824,-177.96507212674064,252.98667293225003,186.34905537581716,-0.3466604010833123,-126.98427795751621,301.1753794630974,215.4390729368557,47.84204612976404,-97.89426039647768,298.7212499626479,215.56195039649236,45.38791662931456,-97.77138293684101,296.31601764797676,215.68496062530224,42.98268431464342,-97.64837270803113,293.9587082694461,215.80810376674248,40.62537493611276,-97.5252295665909
